NAME                       GPU_COUNT   GPU_TYPE
max1550-675d844bcf-jskch   1           max1550
max1550-675d844bcf-jsr96   1           max1550
max1550-675d844bcf-jss2w   1           max1550
max1550-675d844bcf-jtwsr   1           max1550
max1550-675d844bcf-jvll9   1           max1550
max1550-675d844bcf-jvmsl   1           max1550
max1550-675d844bcf-jvvkt   1           max1550
max1550-675d844bcf-jw9vp   1           max1550
max1550-675d844bcf-jxx7z   1           max1550
max1550-675d844bcf-jzv74   1           max1550
max1550-675d844bcf-k2kw8   1           max1550
max1550-675d844bcf-k4tm2   1           max1550
max1550-675d844bcf-k5kmt   1           max1550
max1550-675d844bcf-k6jps   1           max1550
max1550-675d844bcf-k6jqd   1           max1550
max1550-675d844bcf-k6vmz   1           max1550
max1550-675d844bcf-k7cxh   1           max1550
max1550-675d844bcf-k8vtr   1           max1550
max1550-675d844bcf-k9jx6   1           max1550
max1550-675d844bcf-k9sdc   1           max1550
max1550-675d844bcf-kbc95   1           max1550
max1550-675d844bcf-kbgd4   1           max1550
max1550-675d844bcf-kbk6x   1           max1550
max1550-675d844bcf-kbklj   1           max1550
max1550-675d844bcf-kc9fr   1           max1550
max1550-675d844bcf-kcbdz   1           max1550
max1550-675d844bcf-kd4kb   1           max1550
max1550-675d844bcf-kh5tl   1           max1550
max1550-675d844bcf-khfbw   1           max1550
max1550-675d844bcf-khh5r   1           max1550
max1550-675d844bcf-khnhr   1           max1550
max1550-675d844bcf-kkkzf   1           max1550
max1550-675d844bcf-kmhdz   1           max1550
max1550-675d844bcf-kmx6t   1           max1550
max1550-675d844bcf-kn5lf   1           max1550
max1550-675d844bcf-kngw7   1           max1550
max1550-675d844bcf-kpvsr   1           max1550
max1550-675d844bcf-krpxn   1           max1550
max1550-675d844bcf-krrbl   1           max1550
max1550-675d844bcf-krxz4   1           max1550
max1550-675d844bcf-ks7k5   1           max1550
max1550-675d844bcf-kssld   1           max1550
max1550-675d844bcf-kt8x9   1           max1550
max1550-675d844bcf-ktcb2   1           max1550
max1550-675d844bcf-ktpmh   1           max1550
max1550-675d844bcf-kvksk   1           max1550
max1550-675d844bcf-kw44t   1           max1550
max1550-675d844bcf-kw5th   1           max1550
max1550-675d844bcf-kx2mf   1           max1550
max1550-675d844bcf-kzbv4   1           max1550
max1550-675d844bcf-l4b7m   1           max1550
max1550-675d844bcf-l5hgr   1           max1550
max1550-675d844bcf-l5smp   1           max1550
max1550-675d844bcf-l7828   1           max1550
max1550-675d844bcf-l78t4   1           max1550
max1550-675d844bcf-l7ndj   1           max1550
max1550-675d844bcf-l98bv   1           max1550
max1550-675d844bcf-l9b75   1           max1550
