NAME                    GPU_COUNT   GPU_TYPE
b200-64985d5b4b-n2ddh   1           b200
b200-64985d5b4b-n2rr4   1           b200
b200-64985d5b4b-n2z6m   1           b200
b200-64985d5b4b-n2z72   1           b200
b200-64985d5b4b-n47h9   1           b200
b200-64985d5b4b-n4fls   1           b200
b200-64985d5b4b-n5t28   1           b200
b200-64985d5b4b-n6dw8   1           b200
b200-64985d5b4b-n754t   1           b200
b200-64985d5b4b-n88nn   1           b200
b200-64985d5b4b-n8mf8   1           b200
b200-64985d5b4b-n92d7   1           b200
b200-64985d5b4b-n9sz7   1           b200
b200-64985d5b4b-nbj7k   1           b200
b200-64985d5b4b-nc4zk   1           b200
b200-64985d5b4b-ncw6n   1           b200
b200-64985d5b4b-ndpts   1           b200
b200-64985d5b4b-nfmrz   1           b200
b200-64985d5b4b-nfpsg   1           b200
b200-64985d5b4b-nh8kq   1           b200
b200-64985d5b4b-nj5z4   1           b200
b200-64985d5b4b-njnxl   1           b200
b200-64985d5b4b-nk57s   1           b200
b200-64985d5b4b-nk5lw   1           b200
b200-64985d5b4b-nk82n   1           b200
b200-64985d5b4b-nl6zt   1           b200
b200-64985d5b4b-nnff8   1           b200
b200-64985d5b4b-nqmsx   1           b200
b200-64985d5b4b-nqq7s   1           b200
b200-64985d5b4b-nr6db   1           b200
b200-64985d5b4b-nrg8t   1           b200
b200-64985d5b4b-nrk6x   1           b200
b200-64985d5b4b-nrnpf   1           b200
b200-64985d5b4b-nspqd   1           b200
b200-64985d5b4b-ntnqz   1           b200
b200-64985d5b4b-ntq5j   1           b200
b200-64985d5b4b-ntqw2   1           b200
b200-64985d5b4b-ntt8v   1           b200
b200-64985d5b4b-nvfws   1           b200
b200-64985d5b4b-nvsbh   1           b200
b200-64985d5b4b-nxfv7   1           b200
