NAME                     GPU_COUNT   GPU_TYPE
mi350x-db7549758-g9mrw   1           mi350x
mi350x-db7549758-gcll7   1           mi350x
mi350x-db7549758-gcpl8   1           mi350x
mi350x-db7549758-gdzhk   1           mi350x
mi350x-db7549758-gfbjc   1           mi350x
mi350x-db7549758-gfddk   1           mi350x
mi350x-db7549758-gfp6l   1           mi350x
mi350x-db7549758-ggddj   1           mi350x
mi350x-db7549758-ggzll   1           mi350x
mi350x-db7549758-gkn8r   1           mi350x
mi350x-db7549758-gl448   1           mi350x
mi350x-db7549758-gl4lx   1           mi350x
mi350x-db7549758-gm5h8   1           mi350x
mi350x-db7549758-gmf5n   1           mi350x
mi350x-db7549758-gmm4w   1           mi350x
mi350x-db7549758-gp78h   1           mi350x
mi350x-db7549758-gq826   1           mi350x
mi350x-db7549758-gqkgp   1           mi350x
mi350x-db7549758-grmc5   1           mi350x
mi350x-db7549758-gs2n8   1           mi350x
mi350x-db7549758-gsbhf   1           mi350x
mi350x-db7549758-gscd6   1           mi350x
mi350x-db7549758-gtl8j   1           mi350x
mi350x-db7549758-gtm44   1           mi350x
mi350x-db7549758-gxrmg   1           mi350x
mi350x-db7549758-h2278   1           mi350x
mi350x-db7549758-h2gnk   1           mi350x
mi350x-db7549758-h46qm   1           mi350x
mi350x-db7549758-h4jqg   1           mi350x
mi350x-db7549758-h4wlj   1           mi350x
mi350x-db7549758-h58c7   1           mi350x
mi350x-db7549758-h5c4x   1           mi350x
mi350x-db7549758-h744w   1           mi350x
mi350x-db7549758-h7k6x   1           mi350x
mi350x-db7549758-h85xr   1           mi350x
mi350x-db7549758-h88lp   1           mi350x
mi350x-db7549758-h9c9n   1           mi350x
mi350x-db7549758-hbnxc   1           mi350x
mi350x-db7549758-hd2dr   1           mi350x
mi350x-db7549758-hd759   1           mi350x
mi350x-db7549758-hf2jd   1           mi350x
mi350x-db7549758-hf7vk   1           mi350x
mi350x-db7549758-hfjdz   1           mi350x
mi350x-db7549758-hflnb   1           mi350x
mi350x-db7549758-hhmnq   1           mi350x
mi350x-db7549758-hkftf   1           mi350x
mi350x-db7549758-hlj4c   1           mi350x
mi350x-db7549758-hlrmv   1           mi350x
mi350x-db7549758-hn66z   1           mi350x
mi350x-db7549758-hngqk   1           mi350x
mi350x-db7549758-hns57   1           mi350x
mi350x-db7549758-hp2tt   1           mi350x
mi350x-db7549758-hpz8g   1           mi350x
mi350x-db7549758-hqkbd   1           mi350x
mi350x-db7549758-hvgq6   1           mi350x
mi350x-db7549758-hvsfl   1           mi350x
mi350x-db7549758-hwljf   1           mi350x
mi350x-db7549758-hzbx9   1           mi350x
mi350x-db7549758-hzg67   1           mi350x
mi350x-db7549758-hzkcj   1           mi350x
mi350x-db7549758-hzsdm   1           mi350x
mi350x-db7549758-hzvq8   1           mi350x
mi350x-db7549758-j2c9j   1           mi350x
mi350x-db7549758-j2gbs   1           mi350x
mi350x-db7549758-j2jmf   1           mi350x
mi350x-db7549758-j2zsw   1           mi350x
mi350x-db7549758-j4882   1           mi350x
mi350x-db7549758-j4rsc   1           mi350x
mi350x-db7549758-j6565   1           mi350x
mi350x-db7549758-j6fh8   1           mi350x
mi350x-db7549758-j6tpr   1           mi350x
mi350x-db7549758-j7hsl   1           mi350x
mi350x-db7549758-j7nnh   1           mi350x
mi350x-db7549758-j8k4g   1           mi350x
mi350x-db7549758-jblnn   1           mi350x
mi350x-db7549758-jdk4b   1           mi350x
mi350x-db7549758-jdwzn   1           mi350x
mi350x-db7549758-jf9g5   1           mi350x
mi350x-db7549758-jgnh5   1           mi350x
mi350x-db7549758-jhc2t   1           mi350x
mi350x-db7549758-jhwrv   1           mi350x
mi350x-db7549758-jj6lc   1           mi350x
mi350x-db7549758-jjhll   1           mi350x
mi350x-db7549758-jjmcc   1           mi350x
mi350x-db7549758-jjrxg   1           mi350x
mi350x-db7549758-jjtqr   1           mi350x
mi350x-db7549758-jjzhm   1           mi350x
mi350x-db7549758-jl7jj   1           mi350x
mi350x-db7549758-jlktx   1           mi350x
mi350x-db7549758-jm862   1           mi350x
mi350x-db7549758-jmfbl   1           mi350x
mi350x-db7549758-jpjxb   1           mi350x
mi350x-db7549758-jpmjb   1           mi350x
mi350x-db7549758-jqfbx   1           mi350x
mi350x-db7549758-jqmb2   1           mi350x
mi350x-db7549758-jr7jh   1           mi350x
mi350x-db7549758-jrhcj   1           mi350x
mi350x-db7549758-js6hs   1           mi350x
mi350x-db7549758-jsj57   1           mi350x
mi350x-db7549758-jsl7w   1           mi350x
mi350x-db7549758-jt96p   1           mi350x
mi350x-db7549758-jtp87   1           mi350x
mi350x-db7549758-jwk5w   1           mi350x
mi350x-db7549758-jx26r   1           mi350x
mi350x-db7549758-jx59x   1           mi350x
mi350x-db7549758-jxgl5   1           mi350x
mi350x-db7549758-jxx2n   1           mi350x
mi350x-db7549758-k5s4d   1           mi350x
mi350x-db7549758-k62nt   1           mi350x
mi350x-db7549758-k6gwd   1           mi350x
mi350x-db7549758-k7c75   1           mi350x
mi350x-db7549758-k99r2   1           mi350x
mi350x-db7549758-k9kdc   1           mi350x
mi350x-db7549758-kb6p7   1           mi350x
mi350x-db7549758-kbjcn   1           mi350x
mi350x-db7549758-kbkdg   1           mi350x
mi350x-db7549758-kblkz   1           mi350x
mi350x-db7549758-kbv2f   1           mi350x
mi350x-db7549758-kclz7   1           mi350x
mi350x-db7549758-kdf8s   1           mi350x
mi350x-db7549758-kdttv   1           mi350x
mi350x-db7549758-kgkdj   1           mi350x
mi350x-db7549758-khpml   1           mi350x
mi350x-db7549758-khxnv   1           mi350x
mi350x-db7549758-kjcbr   1           mi350x
mi350x-db7549758-kjltl   1           mi350x
mi350x-db7549758-kk4j9   1           mi350x
mi350x-db7549758-kkkd2   1           mi350x
mi350x-db7549758-kkx7s   1           mi350x
mi350x-db7549758-klh9f   1           mi350x
mi350x-db7549758-klt44   1           mi350x
mi350x-db7549758-km5fg   1           mi350x
mi350x-db7549758-kmlqz   1           mi350x
mi350x-db7549758-kmmlf   1           mi350x
mi350x-db7549758-knnsv   1           mi350x
mi350x-db7549758-kq9hn   1           mi350x
mi350x-db7549758-kqbbx   1           mi350x
mi350x-db7549758-krbr8   1           mi350x
