NAME                  GPU_COUNT   GPU_TYPE
t4-697569bdd6-jj8gm   1           t4
t4-697569bdd6-jkw8k   1           t4
t4-697569bdd6-jl5ts   1           t4
t4-697569bdd6-jm4lk   1           t4
t4-697569bdd6-jm7jx   1           t4
t4-697569bdd6-jrbqw   1           t4
t4-697569bdd6-jrdtg   1           t4
t4-697569bdd6-jrpj5   1           t4
t4-697569bdd6-jtlgp   1           t4
t4-697569bdd6-jvsdh   1           t4
t4-697569bdd6-jw7pc   1           t4
t4-697569bdd6-jwcfv   1           t4
t4-697569bdd6-jwll6   1           t4
t4-697569bdd6-k24xs   1           t4
t4-697569bdd6-k42w5   1           t4
t4-697569bdd6-k6qx2   1           t4
t4-697569bdd6-k6wfz   1           t4
t4-697569bdd6-k6zbh   1           t4
t4-697569bdd6-k75mz   1           t4
t4-697569bdd6-k8w6h   1           t4
t4-697569bdd6-k98zd   1           t4
t4-697569bdd6-k99jc   1           t4
t4-697569bdd6-k9fgv   1           t4
t4-697569bdd6-k9ggr   1           t4
t4-697569bdd6-k9lkp   1           t4
t4-697569bdd6-kbkk9   1           t4
t4-697569bdd6-kcdsv   1           t4
t4-697569bdd6-kd4df   1           t4
t4-697569bdd6-kdgv9   1           t4
t4-697569bdd6-kf669   1           t4
t4-697569bdd6-kf8w9   1           t4
t4-697569bdd6-kffr5   1           t4
t4-697569bdd6-khb2f   1           t4
t4-697569bdd6-khgf8   1           t4
t4-697569bdd6-khhps   1           t4
t4-697569bdd6-klj6j   1           t4
t4-697569bdd6-kllcf   1           t4
t4-697569bdd6-kmcgd   1           t4
t4-697569bdd6-kmkjt   1           t4
t4-697569bdd6-kmr9v   1           t4
t4-697569bdd6-kpxjk   1           t4
t4-697569bdd6-krlrh   1           t4
t4-697569bdd6-kt5r8   1           t4
t4-697569bdd6-ktp5x   1           t4
t4-697569bdd6-kwbdj   1           t4
t4-697569bdd6-kxgk7   1           t4
t4-697569bdd6-kxsfb   1           t4
t4-697569bdd6-l226x   1           t4
t4-697569bdd6-l4lcc   1           t4
t4-697569bdd6-l4lzl   1           t4
t4-697569bdd6-l5f5x   1           t4
t4-697569bdd6-l6g9w   1           t4
t4-697569bdd6-l7545   1           t4
