NAME                  GPU_COUNT   GPU_TYPE
l4-69ddf84dbb-hzmcv   1           l4
l4-69ddf84dbb-j2q7l   1           l4
l4-69ddf84dbb-j2w6z   1           l4
l4-69ddf84dbb-j4f5z   1           l4
l4-69ddf84dbb-j4l95   1           l4
l4-69ddf84dbb-j6b6d   1           l4
l4-69ddf84dbb-j6qj9   1           l4
l4-69ddf84dbb-j76dz   1           l4
l4-69ddf84dbb-j789d   1           l4
l4-69ddf84dbb-j7z2c   1           l4
l4-69ddf84dbb-j869w   1           l4
l4-69ddf84dbb-j95mt   1           l4
l4-69ddf84dbb-jc4h8   1           l4
l4-69ddf84dbb-jcd8c   1           l4
l4-69ddf84dbb-jdqjn   1           l4
l4-69ddf84dbb-jfdt9   1           l4
l4-69ddf84dbb-jgkgr   1           l4
l4-69ddf84dbb-jhmh6   1           l4
l4-69ddf84dbb-jhvr8   1           l4
l4-69ddf84dbb-jjwlb   1           l4
l4-69ddf84dbb-jlttc   1           l4
l4-69ddf84dbb-jmt7l   1           l4
l4-69ddf84dbb-jnnm2   1           l4
l4-69ddf84dbb-jq9w4   1           l4
l4-69ddf84dbb-jqslt   1           l4
l4-69ddf84dbb-jr5k8   1           l4
l4-69ddf84dbb-jrnq7   1           l4
l4-69ddf84dbb-jt62d   1           l4
l4-69ddf84dbb-jwlk7   1           l4
l4-69ddf84dbb-jx7gj   1           l4
l4-69ddf84dbb-jxcsm   1           l4
l4-69ddf84dbb-jxn9t   1           l4
l4-69ddf84dbb-jxxxb   1           l4
l4-69ddf84dbb-k5hjw   1           l4
l4-69ddf84dbb-k7dq2   1           l4
l4-69ddf84dbb-k88kp   1           l4
l4-69ddf84dbb-k8brk   1           l4
l4-69ddf84dbb-k8zhd   1           l4
l4-69ddf84dbb-k9j27   1           l4
l4-69ddf84dbb-k9swz   1           l4
l4-69ddf84dbb-kczdl   1           l4
l4-69ddf84dbb-kd85z   1           l4
l4-69ddf84dbb-kfjl9   1           l4
l4-69ddf84dbb-kh5rq   1           l4
l4-69ddf84dbb-khcx2   1           l4
l4-69ddf84dbb-khr9z   1           l4
l4-69ddf84dbb-khw4l   1           l4
l4-69ddf84dbb-kj98f   1           l4
l4-69ddf84dbb-kjpqt   1           l4
l4-69ddf84dbb-kk4wl   1           l4
l4-69ddf84dbb-kmfkl   1           l4
l4-69ddf84dbb-kmkzd   1           l4
l4-69ddf84dbb-kn5jf   1           l4
l4-69ddf84dbb-knxrm   1           l4
l4-69ddf84dbb-kr9jm   1           l4
l4-69ddf84dbb-krbh8   1           l4
l4-69ddf84dbb-krhlp   1           l4
l4-69ddf84dbb-ksd49   1           l4
l4-69ddf84dbb-ksgq8   1           l4
l4-69ddf84dbb-kv66t   1           l4
l4-69ddf84dbb-kv7mb   1           l4
l4-69ddf84dbb-kvdvk   1           l4
l4-69ddf84dbb-kvfpx   1           l4
l4-69ddf84dbb-kvrc8   1           l4
l4-69ddf84dbb-kx4zn   1           l4
l4-69ddf84dbb-kxm8h   1           l4
l4-69ddf84dbb-kxqjp   1           l4
l4-69ddf84dbb-kz89d   1           l4
l4-69ddf84dbb-kzdtz   1           l4
l4-69ddf84dbb-kzfc4   1           l4
l4-69ddf84dbb-l22z9   1           l4
l4-69ddf84dbb-l2pw9   1           l4
l4-69ddf84dbb-l587d   1           l4
l4-69ddf84dbb-l74nq   1           l4
l4-69ddf84dbb-l78p4   1           l4
l4-69ddf84dbb-l8vmp   1           l4
l4-69ddf84dbb-l9j7z   1           l4
l4-69ddf84dbb-lcfz9   1           l4
l4-69ddf84dbb-lchrr   1           l4
l4-69ddf84dbb-lgghx   1           l4
l4-69ddf84dbb-lhcqh   1           l4
l4-69ddf84dbb-lk4kx   1           l4
l4-69ddf84dbb-lnd98   1           l4
l4-69ddf84dbb-lngjr   1           l4
l4-69ddf84dbb-lngxc   1           l4
l4-69ddf84dbb-lpcdl   1           l4
l4-69ddf84dbb-lpmcn   1           l4
l4-69ddf84dbb-lqlh4   1           l4
l4-69ddf84dbb-lr8bx   1           l4
l4-69ddf84dbb-lt5t2   1           l4
l4-69ddf84dbb-lt7mp   1           l4
l4-69ddf84dbb-ltd5b   1           l4
l4-69ddf84dbb-lvgcs   1           l4
l4-69ddf84dbb-lw2vf   1           l4
l4-69ddf84dbb-lwbw9   1           l4
l4-69ddf84dbb-lwhp5   1           l4
l4-69ddf84dbb-lzk7g   1           l4
l4-69ddf84dbb-m2g7n   1           l4
l4-69ddf84dbb-m4m8w   1           l4
l4-69ddf84dbb-m5ds4   1           l4
l4-69ddf84dbb-m6lvn   1           l4
l4-69ddf84dbb-m6rnr   1           l4
l4-69ddf84dbb-m787f   1           l4
l4-69ddf84dbb-m88jf   1           l4
l4-69ddf84dbb-m88nt   1           l4
l4-69ddf84dbb-m88xm   1           l4
l4-69ddf84dbb-m9jr7   1           l4
l4-69ddf84dbb-mbznb   1           l4
l4-69ddf84dbb-mcbfq   1           l4
l4-69ddf84dbb-mdtcq   1           l4
l4-69ddf84dbb-mf4xl   1           l4
l4-69ddf84dbb-mf9zt   1           l4
l4-69ddf84dbb-mgldg   1           l4
l4-69ddf84dbb-mgxvw   1           l4
